captured_at_utc,run_label,sensor_under_test,known_distance_mm,cycle_id,s1_distance_mm,s1_valid,s1_sample_time_ms,s2_distance_mm,s2_valid,s2_sample_time_ms,s3_distance_mm,s3_valid,s3_sample_time_ms,scan_span_ms
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7371,1048.0,True,783414,,False,783450,1035.2,True,783485,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7372,1047.9,True,783520,1073.8,True,783555,1035.2,True,783590,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7373,1047.7,True,783626,1064.8,True,783661,1035.7,True,783696,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7374,1044.1,True,783732,1064.8,True,783767,1035.0,True,783802,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7375,1047.7,True,783838,1056.4,True,783873,1039.5,True,783909,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7376,591.2,True,783944,1064.8,True,783979,1035.7,True,784015,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7377,1047.9,True,784050,1069.5,True,784085,1035.7,True,784120,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7378,1052.2,True,784156,1069.0,True,784191,1039.6,True,784226,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7380,528.4,True,784368,1069.0,True,784403,1039.3,True,784438,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7381,1047.9,True,784474,1069.1,True,784509,1039.5,True,784545,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7382,1047.9,True,784580,1069.1,True,784615,1035.2,True,784650,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7383,1048.2,True,784686,1056.3,True,784721,1039.3,True,784756,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7384,1047.7,True,784792,1069.0,True,784827,1035.3,True,784862,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7386,1052.2,True,785004,1064.8,True,785039,1039.5,True,785074,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7387,1052.2,True,785110,1069.0,True,785145,1039.5,True,785180,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7388,1052.3,True,785217,,False,785252,1035.5,True,785287,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7389,1048.2,True,785322,,False,785357,1035.5,True,785392,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7390,1052.3,True,785428,,False,785463,1035.2,True,785498,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7391,1052.2,True,785534,,False,785569,1035.2,True,785604,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7392,1047.7,True,785640,1056.6,True,785675,1035.5,True,785710,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7393,1052.2,True,785746,1060.4,True,785781,1035.2,True,785816,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7394,1052.2,True,785860,,False,785895,1035.0,True,785930,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7395,1052.3,True,785965,1060.4,True,786000,1035.2,True,786036,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7397,1048.4,True,786177,1060.7,True,786212,1035.9,True,786247,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7398,1052.3,True,786283,1060.2,True,786318,1035.2,True,786353,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7399,1052.2,True,786389,1065.0,True,786424,1035.0,True,786460,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7400,1052.2,True,786495,1060.4,True,786530,1039.3,True,786565,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7401,1047.7,True,786601,1064.7,True,786636,1035.7,True,786672,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7403,1052.3,True,786813,1064.7,True,786848,1039.8,True,786884,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7404,1043.9,True,786919,1060.4,True,786955,1039.5,True,786989,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7405,1047.9,True,787025,1065.0,True,787060,1039.8,True,787095,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7406,572.6,True,787131,,False,787167,1039.5,True,787202,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7407,1052.2,True,787237,1069.1,True,787273,1039.6,True,787307,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7408,649.6,True,787343,1069.1,True,787379,1039.5,True,787414,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7409,599.9,True,787449,1056.4,True,787484,1039.5,True,787520,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7410,578.3,True,787555,1056.4,True,787591,1039.6,True,787626,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7411,603.0,True,787660,1060.2,True,787695,1035.2,True,787731,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7412,528.4,True,787766,1056.4,True,787801,1035.5,True,787837,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7413,1052.2,True,787872,1052.2,True,787907,1035.0,True,787943,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7414,1048.4,True,787978,1060.6,True,788013,1035.7,True,788049,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7415,1047.9,True,788084,1056.4,True,788119,1035.7,True,788155,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7416,1047.7,True,788190,1064.8,True,788225,1039.5,True,788261,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7417,1047.7,True,788296,1060.4,True,788331,1039.6,True,788366,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7418,1048.0,True,788402,1064.8,True,788437,1035.0,True,788472,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7419,1052.3,True,788508,1060.4,True,788543,1035.2,True,788579,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7420,1048.0,True,788614,1064.8,True,788649,1035.0,True,788685,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7421,1052.2,True,788720,1056.6,True,788755,1039.6,True,788790,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7422,1047.9,True,788826,1056.3,True,788861,1039.5,True,788897,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7423,1052.0,True,788932,1056.4,True,788967,1035.2,True,789002,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7424,1048.2,True,789038,1056.4,True,789073,1039.5,True,789108,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7425,1047.7,True,789144,1056.4,True,789179,1035.2,True,789214,70
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7426,1052.2,True,789250,1060.4,True,789285,1035.2,True,789321,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7427,1047.7,True,789355,1064.8,True,789390,1039.6,True,789426,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7428,1048.4,True,789461,1065.0,True,789496,1035.3,True,789532,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7429,1048.0,True,789567,1065.0,True,789602,1035.5,True,789638,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7430,1048.0,True,789673,,False,789708,1035.2,True,789744,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7431,1047.9,True,789779,1064.8,True,789814,1035.2,True,789850,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7432,1048.0,True,789885,1065.0,True,789920,1035.2,True,789956,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7433,1052.2,True,789991,1069.3,True,790026,1035.3,True,790062,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7434,1051.5,True,790097,1056.6,True,790133,1035.2,True,790168,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7435,435.4,True,790203,1048.0,True,790238,1035.3,True,790274,71
2026-08-17T05:23:21.394041+00:00,s2-flat-board-1000mm,s2,1000.0,7436,1048.0,True,790309,1060.9,True,790345,1035.2,True,790380,71
